Time,
2010-03-27 00:00:00 UTC,8.024063670411985
2010-03-28 00:00:00 UTC,7.799283154121864
2010-03-29 00:00:00 UTC,7.346153846153846
2010-03-30 00:00:00 UTC,6.726821705426357
2010-03-31 00:00:00 UTC,6.8562200956937795
2010-04-01 00:00:00 UTC,8.592857142857143
2010-04-02 00:00:00 UTC,9.23034188034188
2010-04-03 00:00:00 UTC,8.944202898550724
2010-04-04 00:00:00 UTC,8.461793372319688
2010-04-05 00:00:00 UTC,9.384095860566449
2010-04-06 00:00:00 UTC,9.076624737945492
2010-04-07 00:00:00 UTC,7.406131260794473
2010-04-08 00:00:00 UTC,7.89936247723133
2010-04-09 00:00:00 UTC,7.646472663139329
2010-04-10 00:00:00 UTC,5.48525641025641
2010-04-11 00:00:00 UTC,6.521973094170404
2010-04-12 00:00:00 UTC,7.093513957307061
2010-04-13 00:00:00 UTC,7.568694885361552
2010-04-14 00:00:00 UTC,8.004259259259259
2010-04-15 00:00:00 UTC,6.6977623456790125
2010-04-16 00:00:00 UTC,6.9249174917491745
2010-04-17 00:00:00 UTC,6.683182503770739
2010-04-18 00:00:00 UTC,5.884013605442177
2010-04-19 00:00:00 UTC,6.206465517241379
2010-04-20 00:00:00 UTC,7.044308943089431
2010-04-21 00:00:00 UTC,6.5719939117199395
2010-04-22 00:00:00 UTC,9.049056603773584
2010-04-23 00:00:00 UTC,9.585555555555555
2010-04-24 00:00:00 UTC,8.586507936507937
2010-04-25 00:00:00 UTC,9.078164556962026
2010-04-26 00:00:00 UTC,8.828760162601625
2010-04-27 00:00:00 UTC,7.97212962962963
2010-04-28 00:00:00 UTC,8.02037037037037
2010-04-29 00:00:00 UTC,9.787301587301588
2010-04-30 00:00:00 UTC,9.86574074074074
2010-05-01 00:00:00 UTC,7.901457194899818
2010-05-02 00:00:00 UTC,9.364301075268818
2010-05-03 00:00:00 UTC,8.952830188679245
2010-05-04 00:00:00 UTC,10.740073529411765
2010-05-05 00:00:00 UTC,10.497931873479319
2010-05-06 00:00:00 UTC,9.6748322147651
2010-05-07 00:00:00 UTC,10.895328282828283
2010-05-08 00:00:00 UTC,9.236147186147186
2010-05-09 00:00:00 UTC,10.16969696969697
2010-05-10 00:00:00 UTC,11.069140625
2010-05-11 00:00:00 UTC,12.523423423423424
2010-05-12 00:00:00 UTC,11.949081364829397
2010-05-13 00:00:00 UTC,11.139583333333333
2010-05-14 00:00:00 UTC,11.764769647696477
2010-05-15 00:00:00 UTC,15.753296703296703
2010-05-16 00:00:00 UTC,12.132153392330384
2010-05-17 00:00:00 UTC,10.630186480186481
2010-05-18 00:00:00 UTC,8.477976190476191
2010-05-19 00:00:00 UTC,8.804573170731707
2010-05-20 00:00:00 UTC,7.142692939244664
2010-05-21 00:00:00 UTC,8.157481060606061
2010-05-22 00:00:00 UTC,7.41017094017094
2010-05-23 00:00:00 UTC,6.828436018957346
2010-05-24 00:00:00 UTC,7.628014184397163
2010-05-25 00:00:00 UTC,6.847777777777778
2010-05-26 00:00:00 UTC,6.507847533632287
2010-05-27 00:00:00 UTC,7.4866319444444445
2010-05-28 00:00:00 UTC,6.4733183856502245
2010-05-29 00:00:00 UTC,7.807880434782609
2010-05-30 00:00:00 UTC,9.6417225950783
2010-05-31 00:00:00 UTC,10.154577464788732
2010-06-01 00:00:00 UTC,10.422962962962963
2010-06-02 00:00:00 UTC,10.028004535147392
2010-06-03 00:00:00 UTC,9.482675438596491
2010-06-04 00:00:00 UTC,11.521866666666666
2010-06-05 00:00:00 UTC,9.81
2010-06-06 00:00:00 UTC,9.786373873873874
2010-06-07 00:00:00 UTC,9.227919320594479
2010-06-08 00:00:00 UTC,8.970729166666667
